Antecedent,Consequent,Support,Confidence,Lift,Count
tandis que livres & médias,rideau livres & médias,0.001146908560108435,0.11458333333333333,10.669599514563107,11
rideau livres & médias,tandis que livres & médias,0.001146908560108435,0.10679611650485436,10.669599514563105,11
passer bijoux,silencieux bijoux,0.001146908560108435,0.10679611650485436,10.669599514563105,11
céder maison & jardin,regard maison & jardin,0.0009383797309978105,0.10344827586206896,10.668520578420466,9
fonder livres & médias,montrer livres & médias,0.0009383797309978105,0.10344827586206896,10.668520578420466,9
forcer art & crafts,valeur art & crafts,0.0012511729746637473,0.11009174311926606,10.66555462885738,12
brûler art & crafts,forcer art & crafts,0.0012511729746637473,0.12121212121212122,10.66555462885738,12
forcer art & crafts,brûler art & crafts,0.0012511729746637473,0.11009174311926606,10.66555462885738,12
valeur art & crafts,forcer art & crafts,0.0012511729746637473,0.12121212121212122,10.66555462885738,12
porte informatique,cent informatique,0.001146908560108435,0.10784313725490195,10.66312916919345,11
cent informatique,porte informatique,0.001146908560108435,0.1134020618556701,10.66312916919345,11
exécuter beauté & santé,quoi beauté & santé,0.001146908560108435,0.10784313725490195,10.66312916919345,11
quoi beauté & santé,exécuter beauté & santé,0.001146908560108435,0.1134020618556701,10.66312916919345,11
genre sacs & bagages,en sacs & bagages,0.001146908560108435,0.10784313725490195,10.66312916919345,11
en sacs & bagages,genre sacs & bagages,0.001146908560108435,0.1134020618556701,10.66312916919345,11
retirer auto & moto,trait auto & moto,0.0009383797309978105,0.10227272727272728,10.66193181818182,9
court beauté & santé,étude beauté & santé,0.0009383797309978105,0.10227272727272728,10.66193181818182,9
entrer bijoux,couler bijoux,0.0009383797309978105,0.10227272727272728,10.66193181818182,9
grain livres & médias,soi livres & médias,0.0009383797309978105,0.10227272727272728,10.66193181818182,9
voiture chaussettes & lingerie,île chaussettes & lingerie,0.0009383797309978105,0.10227272727272728,10.66193181818182,9
succès montres,dont montres,0.001146908560108435,0.11224489795918367,10.658819963629016,11
présence chaussures,mourir chaussures,0.001146908560108435,0.10891089108910891,10.658819963629016,11
dont montres,succès montres,0.001146908560108435,0.10891089108910891,10.658819963629016,11
mourir chaussures,présence chaussures,0.001146908560108435,0.11224489795918367,10.658819963629016,11
retirer chaussures,présence chaussures,0.001146908560108435,0.11224489795918367,10.658819963629016,11
présence chaussures,retirer chaussures,0.001146908560108435,0.10891089108910891,10.658819963629016,11
sourire maison & jardin,nommer maison & jardin,0.0009383797309978105,0.10112359550561799,10.657982466971232,9
puissance informatique,observer informatique,0.001146908560108435,0.11,10.656666666666666,11
aider livres & médias,éviter livres & médias,0.001146908560108435,0.1111111111111111,10.656666666666666,11
tromper art & crafts,défaut art & crafts,0.0008341153164424981,0.1,10.656666666666666,8
françois maison & jardin,d'abord maison & jardin,0.0009383797309978105,0.1111111111111111,10.656666666666666,9
éviter livres & médias,aider livres & médias,0.001146908560108435,0.11,10.656666666666666,11
observer informatique,puissance informatique,0.001146908560108435,0.1111111111111111,10.656666666666666,11
convenir maison & jardin,d'abord maison & jardin,0.0012511729746637473,0.1111111111111111,10.656666666666666,12
d'abord maison & jardin,convenir maison & jardin,0.0012511729746637473,0.12000000000000001,10.656666666666666,12
nom téléphonie,mur téléphonie,0.0010426441455531226,0.11111111111111109,10.656666666666665,10
cour accessoires,hasard accessoires,0.0010426441455531226,0.11111111111111109,10.656666666666665,10
goutte maison & jardin,d'abord maison & jardin,0.0010426441455531226,0.11111111111111109,10.656666666666665,10
passage pet care,mode pet care,0.0012511729746637473,0.11214953271028039,10.649764041824746,12
mode pet care,passage pet care,0.0012511729746637473,0.11881188118811882,10.649764041824744,12
il livres & médias,adresser livres & médias,0.0012511729746637473,0.12765957446808512,10.6468085106383,12
adresser livres & médias,il livres & médias,0.0012511729746637473,0.10434782608695653,10.646808510638298,12
livrer sacs & bagages,choix sacs & bagages,0.0010426441455531226,0.101010101010101,10.646020646020645,10
choix sacs & bagages,livrer sacs & bagages,0.0010426441455531226,0.10989010989010989,10.646020646020645,10
vous gaming,chasser gaming,0.0014597018037743718,0.1320754716981132,10.644839067702552,14
chasser gaming,vous gaming,0.0014597018037743718,0.11764705882352941,10.644839067702552,14
partie chaussettes & lingerie,réfléchir chaussettes & lingerie,0.0010426441455531226,0.10204081632653061,10.637755102040817,10
main sports & loisirs,couper sports & loisirs,0.0010426441455531226,0.10869565217391304,10.637755102040817,10
sur chaussettes & lingerie,réfléchir chaussettes & lingerie,0.0010426441455531226,0.10204081632653061,10.637755102040817,10
réfléchir chaussettes & lingerie,sur chaussettes & lingerie,0.0010426441455531226,0.10869565217391304,10.637755102040817,10
couper sports & loisirs,main sports & loisirs,0.0010426441455531226,0.10204081632653061,10.637755102040817,10
réfléchir chaussettes & lingerie,partie chaussettes & lingerie,0.0010426441455531226,0.10869565217391304,10.637755102040817,10
fenêtre maison & jardin,gagner maison & jardin,0.0010426441455531226,0.10869565217391304,10.637755102040817,10
gagner maison & jardin,fenêtre maison & jardin,0.0010426441455531226,0.10204081632653061,10.637755102040817,10
appuyer chaussettes & lingerie,gris chaussettes & lingerie,0.0010426441455531226,0.1075268817204301,10.631858995676753,10
gris chaussettes & lingerie,appuyer chaussettes & lingerie,0.0010426441455531226,0.10309278350515463,10.631858995676753,10
examiner montres,secret montres,0.0013554373892190595,0.12745098039215685,10.629411764705882,13
secret montres,examiner montres,0.0013554373892190595,0.11304347826086956,10.629411764705882,13
obtenir alimentation,pouvoir alimentation,0.0010426441455531226,0.10416666666666666,10.628324468085106,10
taire sports & loisirs,or sports & loisirs,0.0010426441455531226,0.10416666666666666,10.628324468085106,10
or sports & loisirs,taire sports & loisirs,0.0010426441455531226,0.10638297872340424,10.628324468085104,10
pouvoir alimentation,obtenir alimentation,0.0010426441455531226,0.10638297872340424,10.628324468085104,10
capable montres,payer montres,0.0013554373892190595,0.11403508771929824,10.618548799182422,13
payer montres,capable montres,0.0013554373892190595,0.1262135922330097,10.618548799182422,13
réponse sacs & bagages,problème sacs & bagages,0.001146908560108435,0.11956521739130435,10.618055555555555,11
problème sacs & bagages,réponse sacs & bagages,0.001146908560108435,0.10185185185185185,10.618055555555555,11
payer sacs & bagages,problème sacs & bagages,0.001146908560108435,0.11956521739130435,10.618055555555555,11
problème sacs & bagages,payer sacs & bagages,0.001146908560108435,0.10185185185185185,10.618055555555555,11
gros pet care,envoyer pet care,0.001146908560108435,0.12941176470588237,10.608446455505279,11
surprendre accessoires,signe accessoires,0.0009383797309978105,0.1139240506329114,10.608209413788867,9
retirer chaussures,ton chaussures,0.0013554373892190595,0.1326530612244898,10.602295918367346,13
ton chaussures,retirer chaussures,0.0013554373892190595,0.10833333333333332,10.602295918367346,13
politique jouets & enfants,gens jouets & enfants,0.001146908560108435,0.11827956989247311,10.602050045221585,11
gens jouets & enfants,politique jouets & enfants,0.001146908560108435,0.102803738317757,10.602050045221585,11
céder mode & vêtements,haut mode & vêtements,0.0010426441455531226,0.12048192771084337,10.601304299767879,10
subir électronique,guerre électronique,0.0010426441455531226,0.12048192771084337,10.601304299767879,10
voyager auto & moto,six auto & moto,0.0010426441455531226,0.12048192771084337,10.601304299767879,10
consentir gaming,matière gaming,0.0013554373892190595,0.12149532710280374,10.593288020390824,13
matière gaming,consentir gaming,0.0013554373892190595,0.11818181818181818,10.593288020390824,13
signe montres,payer montres,0.0010426441455531226,0.11363636363636363,10.581421006178287,10
papier sports & loisirs,fixe sports & loisirs,0.0010426441455531226,0.11363636363636363,10.581421006178287,10
précis chaussures,repas chaussures,0.0010426441455531226,0.11363636363636363,10.581421006178287,10
escalier pet care,bataille pet care,0.0009383797309978105,0.11250000000000002,10.578308823529413,9
escalier pet care,esprit pet care,0.0009383797309978105,0.11250000000000002,10.578308823529413,9
escalier pet care,phrase pet care,0.0009383797309978105,0.11250000000000002,10.578308823529413,9
diriger auto & moto,petit auto & moto,0.0009383797309978105,0.11250000000000002,10.578308823529413,9
pas sports & loisirs,taire sports & loisirs,0.0009383797309978105,0.10588235294117648,10.578308823529412,9
alors maison & jardin,titre maison & jardin,0.0008341153164424981,0.10256410256410256,10.57733664185277,8
tu mode & vêtements,gagner mode & vêtements,0.001146908560108435,0.11578947368421054,10.57654135338346,11
gagner mode & vêtements,tu mode & vêtements,0.001146908560108435,0.10476190476190475,10.576541353383458,11
contraire gaming,reposer gaming,0.001146908560108435,0.12790697674418605,10.575481154771452,11
oeuvre bijoux,danger bijoux,0.0012511729746637473,0.12121212121212122,10.568595041322315,12
danger bijoux,oeuvre bijoux,0.0012511729746637473,0.1090909090909091,10.568595041322315,12
fusil auto & moto,goutte auto & moto,0.0013554373892190595,0.11016949152542373,10.56635593220339,13
goutte auto & moto,fusil auto & moto,0.0013554373892190595,0.13,10.56635593220339,13
vide sacs & bagages,faible sacs & bagages,0.0009383797309978105,0.1046511627906977,10.565361077111385,9
foi informatique,fidèle informatique,0.0010426441455531226,0.11235955056179775,10.56510244547257,10
près pet care,bataille pet care,0.0010426441455531226,0.11235955056179775,10.56510244547257,10
gris chaussettes & lingerie,spectacle chaussettes & lingerie,0.001146908560108435,0.1134020618556701,10.559603643278951,11
as chaussures,mémoire chaussures,0.001146908560108435,0.10679611650485436,10.559603643278951,11
souhaiter beauté & santé,quoi beauté & santé,0.001146908560108435,0.10679611650485436,10.559603643278951,11
spectacle chaussettes & lingerie,gris chaussettes & lingerie,0.001146908560108435,0.10679611650485436,10.559603643278951,11
mémoire chaussures,as chaussures,0.001146908560108435,0.1134020618556701,10.559603643278951,11
quoi beauté & santé,souhaiter beauté & santé,0.001146908560108435,0.1134020618556701,10.559603643278951,11
douter sports & loisirs,pied sports & loisirs,0.0008341153164424981,0.10126582278481013,10.556962025316457,8
pauvre sacs & bagages,payer sacs & bagages,0.0008341153164424981,0.10126582278481013,10.556962025316457,8
volonté art & crafts,chez art & crafts,0.0008341153164424981,0.10126582278481013,10.556962025316457,8
émotion bijoux,discussion bijoux,0.0012511729746637473,0.10344827586206898,10.555025678650038,12
discussion bijoux,émotion bijoux,0.0012511729746637473,0.12765957446808512,10.555025678650038,12
naturel maison & jardin,haute maison & jardin,0.0009383797309978105,0.10344827586206896,10.555025678650036,9
prier sacs & bagages,parti sacs & bagages,0.0009383797309978105,0.10344827586206896,10.555025678650036,9
fonder livres & médias,il livres & médias,0.0009383797309978105,0.10344827586206896,10.555025678650036,9
fonder livres & médias,plaire livres & médias,0.0009383797309978105,0.10344827586206896,10.555025678650036,9
prier sacs & bagages,peu sacs & bagages,0.0009383797309978105,0.10344827586206896,10.555025678650036,9
fidèle informatique,ou informatique,0.001146908560108435,0.10784313725490195,10.554321728691477,11
exécuter beauté & santé,humide beauté & santé,0.001146908560108435,0.10784313725490195,10.554321728691477,11
humide beauté & santé,exécuter beauté & santé,0.001146908560108435,0.11224489795918367,10.554321728691477,11
ou informatique,fidèle informatique,0.001146908560108435,0.11224489795918367,10.554321728691477,11
pourquoi montres,militaire montres,0.001146908560108435,0.11224489795918367,10.554321728691477,11
puisque sports & loisirs,couper sports & loisirs,0.001146908560108435,0.10784313725490195,10.554321728691477,11
couper sports & loisirs,puisque sports & loisirs,0.001146908560108435,0.11224489795918367,10.554321728691477,11
militaire montres,pourquoi montres,0.001146908560108435,0.10784313725490195,10.554321728691477,11
dangereux téléphonie,heure téléphonie,0.0012511729746637473,0.1111111111111111,10.551155115511552,12
dehors pet care,marche pet care,0.001146908560108435,0.1111111111111111,10.551155115511552,11
heure téléphonie,dangereux téléphonie,0.0012511729746637473,0.11881188118811882,10.551155115511552,12
général auto & moto,cesse auto & moto,0.0010426441455531226,0.11111111111111109,10.55115511551155,10
clair téléphonie,heure téléphonie,0.0010426441455531226,0.11111111111111109,10.55115511551155,10
marche pet care,dehors pet care,0.001146908560108435,0.10891089108910891,10.55115511551155,11
éviter livres & médias,police livres & médias,0.001146908560108435,0.11,10.5501,11
compagnon téléphonie,mur téléphonie,0.001146908560108435,0.11,10.5501,11
mur téléphonie,compagnon téléphonie,0.001146908560108435,0.11,10.5501,11
police livres & médias,éviter livres & médias,0.001146908560108435,0.11,10.5501,11
entrer bijoux,demande bijoux,0.0009383797309978105,0.10227272727272728,10.547287390029325,9
plaine accessoires,parce que accessoires,0.0009383797309978105,0.10227272727272728,10.547287390029325,9
rare pet care,long pet care,0.0009383797309978105,0.10227272727272728,10.547287390029325,9
repousser bijoux,demande bijoux,0.0009383797309978105,0.10227272727272728,10.547287390029325,9
extraordinaire accessoires,parce que accessoires,0.0009383797309978105,0.10227272727272728,10.547287390029325,9
consentir gaming,chasser gaming,0.0014597018037743718,0.13084112149532712,10.545354590434306,14
chasser gaming,consentir gaming,0.0014597018037743718,0.11764705882352941,10.545354590434306,14
gros pet care,passage pet care,0.0010426441455531226,0.1176470588235294,10.545354590434304,10
prouver chaussures,profond chaussures,0.0009383797309978105,0.10112359550561799,10.542134831460675,9
au beauté & santé,étude beauté & santé,0.0009383797309978105,0.10112359550561799,10.542134831460675,9
vous gaming,possible gaming,0.0012511729746637473,0.11320754716981132,10.541491115588936,12
possible gaming,vous gaming,0.0012511729746637473,0.11650485436893204,10.541491115588936,12
rire téléphonie,veiller téléphonie,0.001146908560108435,0.12087912087912088,10.53956043956044,11
jeunesse téléphonie,compagnon téléphonie,0.0010426441455531226,0.10989010989010989,10.53956043956044,10
entrée électronique,inspirer électronique,0.0008341153164424981,0.1,10.53956043956044,8
rire téléphonie,compagnon téléphonie,0.0010426441455531226,0.10989010989010989,10.53956043956044,10
veiller téléphonie,rire téléphonie,0.001146908560108435,0.1,10.53956043956044,11
malade chaussettes & lingerie,chaud chaussettes & lingerie,0.0013554373892190595,0.11206896551724138,10.537778904665315,13
chaud chaussettes & lingerie,malade chaussettes & lingerie,0.0013554373892190595,0.12745098039215685,10.537778904665315,13
afin de mode & vêtements,combien mode & vêtements,0.0010426441455531226,0.10869565217391304,10.53030303030303,10
livrer sacs & bagages,payer sacs & bagages,0.0010426441455531226,0.101010101010101,10.53030303030303,10
soi livres & médias,aider livres & médias,0.0010426441455531226,0.10869565217391304,10.53030303030303,10
aider livres & médias,soi livres & médias,0.0010426441455531226,0.101010101010101,10.53030303030303,10
payer sacs & bagages,livrer sacs & bagages,0.0010426441455531226,0.10869565217391304,10.53030303030303,10
combien mode & vêtements,afin de mode & vêtements,0.0010426441455531226,0.101010101010101,10.53030303030303,10
titre maison & jardin,bon maison & jardin,0.0010426441455531226,0.1075268817204301,10.523370638578012,10
appuyer chaussettes & lingerie,partie chaussettes & lingerie,0.0010426441455531226,0.1075268817204301,10.523370638578012,10
retirer chaussures,habitant chaussures,0.0010426441455531226,0.10204081632653061,10.523370638578012,10
partie chaussettes & lingerie,appuyer chaussettes & lingerie,0.0010426441455531226,0.10204081632653061,10.523370638578012,10
habitant chaussures,retirer chaussures,0.0010426441455531226,0.1075268817204301,10.523370638578012,10
regard maison & jardin,gagner maison & jardin,0.0010426441455531226,0.1075268817204301,10.523370638578012,10
unique chaussures,retirer chaussures,0.0010426441455531226,0.1075268817204301,10.523370638578012,10
retirer chaussures,unique chaussures,0.0010426441455531226,0.10204081632653061,10.523370638578012,10
bon maison & jardin,titre maison & jardin,0.0010426441455531226,0.10204081632653061,10.523370638578012,10
gagner maison & jardin,regard maison & jardin,0.0010426441455531226,0.10204081632653061,10.523370638578012,10
doute chaussures,profond chaussures,0.001146908560108435,0.10091743119266056,10.520642201834864,11
six auto & moto,trait auto & moto,0.001146908560108435,0.10091743119266056,10.520642201834864,11
trait auto & moto,six auto & moto,0.001146908560108435,0.11956521739130435,10.520642201834862,11
profond chaussures,doute chaussures,0.001146908560108435,0.11956521739130435,10.520642201834862,11
choix chaussures,ordre chaussures,0.0010426441455531226,0.10309278350515463,10.518754112744022,10
ordre chaussures,choix chaussures,0.0010426441455531226,0.10638297872340424,10.518754112744022,10
fatigue alimentation,entrée alimentation,0.0010426441455531226,0.10416666666666666,10.516447368421053,10
obtenir alimentation,nul alimentation,0.0010426441455531226,0.10416666666666666,10.516447368421053,10
taire sports & loisirs,soulever sports & loisirs,0.0010426441455531226,0.10416666666666666,10.516447368421053,10
avec livres & médias,tandis que livres & médias,0.0008341153164424981,0.10526315789473684,10.516447368421051,8
entrée alimentation,fatigue alimentation,0.0010426441455531226,0.10526315789473684,10.516447368421051,10
soulever sports & loisirs,taire sports & loisirs,0.0010426441455531226,0.10526315789473684,10.516447368421051,10
nul alimentation,obtenir alimentation,0.0010426441455531226,0.10526315789473684,10.516447368421051,10
sourire sports & loisirs,très sports & loisirs,0.0008341153164424981,0.10526315789473684,10.516447368421051,8
entretenir bijoux,danger bijoux,0.0010426441455531226,0.12048192771084337,10.504928806133625,10
convenir maison & jardin,regard maison & jardin,0.001146908560108435,0.10185185185185185,10.503882915173236,11
convenir maison & jardin,titre maison & jardin,0.001146908560108435,0.10185185185185185,10.503882915173236,11
regard maison & jardin,convenir maison & jardin,0.001146908560108435,0.11827956989247311,10.503882915173236,11
titre maison & jardin,convenir maison & jardin,0.001146908560108435,0.11827956989247311,10.503882915173236,11
fonder livres & médias,entraîner livres & médias,0.0010426441455531226,0.11494252873563217,10.4991789819376,10
céder maison & jardin,tenter maison & jardin,0.0010426441455531226,0.11494252873563217,10.4991789819376,10
consentir gaming,contenir gaming,0.001146908560108435,0.102803738317757,10.489262278783059,11
éclat beauté & santé,ci beauté & santé,0.001146908560108435,0.102803738317757,10.489262278783059,11
ci beauté & santé,éclat beauté & santé,0.001146908560108435,0.11702127659574468,10.489262278783059,11
contenir gaming,consentir gaming,0.001146908560108435,0.11702127659574468,10.489262278783059,11
fort accessoires,habitant accessoires,0.0009383797309978105,0.10714285714285714,10.485787172011662,9
nu mode & vêtements,combien mode & vêtements,0.0008341153164424981,0.1081081081081081,10.473382473382472,8
elle maison & jardin,endroit maison & jardin,0.0009383797309978105,0.10588235294117648,10.469254093389935,9
bien chaussettes & lingerie,fonder chaussettes & lingerie,0.0009383797309978105,0.10588235294117648,10.469254093389935,9
rencontrer informatique,cent informatique,0.0009383797309978105,0.10588235294117648,10.469254093389935,9
gros pet care,surprendre pet care,0.0009383797309978105,0.10588235294117648,10.469254093389935,9
jusque pet care,larme pet care,0.001146908560108435,0.12222222222222222,10.466369047619047,11
tandis que livres & médias,entraîner livres & médias,0.001146908560108435,0.11458333333333333,10.466369047619047,11
entraîner livres & médias,tandis que livres & médias,0.001146908560108435,0.10476190476190475,10.466369047619047,11
couper montres,ensuite montres,0.0012511729746637473,0.12000000000000001,10.462909090909092,12
ensuite montres,couper montres,0.0012511729746637473,0.1090909090909091,10.462909090909092,12
souhaiter jouets & enfants,beaux jouets & enfants,0.0012511729746637473,0.12000000000000001,10.462909090909092,12
beaux jouets & enfants,souhaiter jouets & enfants,0.0012511729746637473,0.1090909090909091,10.462909090909092,12
ville bijoux,silencieux bijoux,0.0009383797309978105,0.1046511627906977,10.45530523255814,9
repas chaussures,mourir chaussures,0.001146908560108435,0.10679611650485436,10.451852585694471,11
as chaussures,mourir chaussures,0.001146908560108435,0.10679611650485436,10.451852585694471,11
mourir chaussures,as chaussures,0.001146908560108435,0.11224489795918367,10.451852585694471,11
mourir chaussures,repas chaussures,0.001146908560108435,0.11224489795918367,10.451852585694471,11
depuis maison & jardin,convenir maison & jardin,0.0012511729746637473,0.11764705882352941,10.447712418300654,12
genre sacs & bagages,problème sacs & bagages,0.0012511729746637473,0.11764705882352941,10.447712418300654,12
livrer sacs & bagages,libre sacs & bagages,0.001146908560108435,0.1111111111111111,10.447712418300652,11
nul montres,examiner montres,0.001146908560108435,0.1111111111111111,10.447712418300652,11
elle maison & jardin,convenir maison & jardin,0.0010426441455531226,0.1176470588235294,10.447712418300652,10
libre sacs & bagages,livrer sacs & bagages,0.001146908560108435,0.10784313725490195,10.447712418300652,11
jusque pet care,certain pet care,0.0010426441455531226,0.11111111111111109,10.447712418300652,10
dégager accessoires,manquer accessoires,0.0010426441455531226,0.1176470588235294,10.447712418300652,10
craindre sacs & bagages,genre sacs & bagages,0.0009383797309978105,0.1111111111111111,10.447712418300652,9
silence maison & jardin,depuis maison & jardin,0.0010426441455531226,0.11111111111111109,10.447712418300652,10
cacher sacs & bagages,problème sacs & bagages,0.0010426441455531226,0.1176470588235294,10.447712418300652,10
esprit pet care,envoyer pet care,0.0013554373892190595,0.12745098039215685,10.447712418300652,13
envoyer pet care,esprit pet care,0.0013554373892190595,0.1111111111111111,10.447712418300652,13
jusque pet care,bataille pet care,0.0010426441455531226,0.11111111111111109,10.447712418300652,10
observer informatique,fidèle informatique,0.001146908560108435,0.1111111111111111,10.447712418300652,11
clair téléphonie,proposer téléphonie,0.0010426441455531226,0.11111111111111109,10.447712418300652,10
général auto & moto,franc auto & moto,0.0010426441455531226,0.11111111111111109,10.447712418300652,10
lien bijoux,oeuvre bijoux,0.001146908560108435,0.10784313725490195,10.447712418300652,11
oeuvre bijoux,lien bijoux,0.001146908560108435,0.1111111111111111,10.447712418300652,11
problème sacs & bagages,genre sacs & bagages,0.0012511729746637473,0.1111111111111111,10.447712418300652,12
fidèle informatique,observer informatique,0.001146908560108435,0.10784313725490195,10.447712418300652,11
et montres,tel montres,0.001146908560108435,0.10784313725490195,10.447712418300652,11
tel montres,et montres,0.001146908560108435,0.1111111111111111,10.447712418300652,11
convenir maison & jardin,depuis maison & jardin,0.0012511729746637473,0.1111111111111111,10.447712418300652,12
étranger sacs & bagages,genre sacs & bagages,0.0009383797309978105,0.1111111111111111,10.447712418300652,9
porte informatique,observer informatique,0.001146908560108435,0.10784313725490195,10.447712418300652,11
observer informatique,porte informatique,0.001146908560108435,0.1111111111111111,10.447712418300652,11
examiner montres,nul montres,0.001146908560108435,0.10784313725490195,10.447712418300652,11
couper montres,fine montres,0.001146908560108435,0.11,10.445643564356436,11
apporter livres & médias,rouge livres & médias,0.001146908560108435,0.11,10.445643564356436,11
rouge livres & médias,apporter livres & médias,0.001146908560108435,0.10891089108910891,10.445643564356436,11
fine montres,couper montres,0.001146908560108435,0.10891089108910891,10.445643564356436,11
police livres & médias,regretter livres & médias,0.001146908560108435,0.11,10.445643564356436,11
cesse auto & moto,cuisine auto & moto,0.001146908560108435,0.10891089108910891,10.445643564356436,11
regretter livres & médias,police livres & médias,0.001146908560108435,0.10891089108910891,10.445643564356436,11
cuisine auto & moto,cesse auto & moto,0.001146908560108435,0.11,10.445643564356436,11
volonté art & crafts,ouvrage art & crafts,0.0008341153164424981,0.10126582278481013,10.443446304614127,8
habiller mode & vêtements,songer mode & vêtements,0.0008341153164424981,0.10126582278481013,10.443446304614127,8
surveiller sports & loisirs,fixe sports & loisirs,0.0012511729746637473,0.11214953271028039,10.442972507032032,12
gens jouets & enfants,exprimer jouets & enfants,0.0012511729746637473,0.11214953271028039,10.442972507032032,12
grand jouets & enfants,exprimer jouets & enfants,0.0012511729746637473,0.11214953271028039,10.442972507032032,12
exprimer jouets & enfants,grand jouets & enfants,0.0012511729746637473,0.11650485436893204,10.44297250703203,12
fixe sports & loisirs,surveiller sports & loisirs,0.0012511729746637473,0.11650485436893204,10.44297250703203,12
exprimer jouets & enfants,gens jouets & enfants,0.0012511729746637473,0.11650485436893204,10.44297250703203,12
bataille accessoires,habitant accessoires,0.0008341153164424981,0.10666666666666666,10.439183673469389,8
empire montres,fine montres,0.0010426441455531226,0.10989010989010989,10.435208356000436,10
pourtant électronique,théâtre électronique,0.0010426441455531226,0.10989010989010989,10.435208356000436,10
vague informatique,tendre informatique,0.0009383797309978105,0.10227272727272728,10.435082205029014,9
trente chaussures,unique chaussures,0.0009383797309978105,0.10112359550561799,10.428778542950345,9
naissance électronique,mensonge électronique,0.0009383797309978105,0.1,10.425,9
veiller jouets & enfants,chute jouets & enfants,0.0012511729746637473,0.10434782608695653,10.425,12
compte mode & vêtements,pareil mode & vêtements,0.0009383797309978105,0.1,10.425,9
sur mode & vêtements,pareil mode & vêtements,0.0008341153164424981,0.1,10.425,8
chute jouets & enfants,veiller jouets & enfants,0.0012511729746637473,0.125,10.425,12
pas mode & vêtements,pareil mode & vêtements,0.0008341153164424981,0.1,10.425,8
compte mode & vêtements,afin de mode & vêtements,0.0009383797309978105,0.1,10.425,9
court beauté & santé,en beauté & santé,0.001146908560108435,0.125,10.425,11
tromper art & crafts,chez art & crafts,0.0008341153164424981,0.1,10.425,8
même sports & loisirs,pied sports & loisirs,0.0009383797309978105,0.1,10.425,9
payer sacs & bagages,chaud sacs & bagages,0.0010426441455531226,0.10869565217391304,10.424999999999999,10
réponse sacs & bagages,chaud sacs & bagages,0.0010426441455531226,0.10869565217391304,10.424999999999999,10
contraire gaming,consentir gaming,0.0010426441455531226,0.11627906976744186,10.422734188219952,10
vide électronique,théâtre électronique,0.0009383797309978105,0.10975609756097562,10.422482492151657,9
refuser beauté & santé,vers beauté & santé,0.0010426441455531226,0.1075268817204301,10.41707396546106,10
aider livres & médias,montrer livres & médias,0.0010426441455531226,0.101010101010101,10.41707396546106,10
montrer livres & médias,aider livres & médias,0.0010426441455531226,0.1075268817204301,10.41707396546106,10
signifier mode & vêtements,combien mode & vêtements,0.0010426441455531226,0.1075268817204301,10.41707396546106,10
combien mode & vêtements,signifier mode & vêtements,0.0010426441455531226,0.101010101010101,10.41707396546106,10
vers beauté & santé,refuser beauté & santé,0.0010426441455531226,0.101010101010101,10.41707396546106,10
soumettre montres,marche montres,0.0013554373892190595,0.11403508771929824,10.416290726817042,13
marche montres,soumettre montres,0.0013554373892190595,0.1238095238095238,10.41629072681704,13
usage téléphonie,si téléphonie,0.0010426441455531226,0.10638297872340424,10.411419887103778,10
si téléphonie,usage téléphonie,0.0010426441455531226,0.10204081632653061,10.411419887103778,10
humide beauté & santé,ci beauté & santé,0.0010426441455531226,0.10204081632653061,10.411419887103778,10
ci beauté & santé,humide beauté & santé,0.0010426441455531226,0.10638297872340424,10.411419887103778,10
oublier alimentation,entrée alimentation,0.0010426441455531226,0.10309278350515463,10.408030385241455,10
fonder chaussettes & lingerie,train chaussettes & lingerie,0.0010426441455531226,0.10309278350515463,10.408030385241455,10
cent informatique,l'un informatique,0.0010426441455531226,0.10309278350515463,10.408030385241455,10
entrée alimentation,oublier alimentation,0.0010426441455531226,0.10526315789473684,10.408030385241453,10
train chaussettes & lingerie,fonder chaussettes & lingerie,0.0010426441455531226,0.10526315789473684,10.408030385241453,10
l'un informatique,cent informatique,0.0010426441455531226,0.10526315789473684,10.408030385241453,10
unique chaussures,doute chaussures,0.001146908560108435,0.11827956989247311,10.407517016868896,11
doute chaussures,unique chaussures,0.001146908560108435,0.10091743119266056,10.407517016868896,11
émotion sports & loisirs,très sports & loisirs,0.0010426441455531226,0.10416666666666666,10.406901041666666,10
très sports & loisirs,émotion sports & loisirs,0.0010426441455531226,0.10416666666666666,10.406901041666666,10
classe auto & moto,goutte auto & moto,0.0009383797309978105,0.10843373493975905,10.399879518072291,9
entretenir bijoux,côte bijoux,0.0009383797309978105,0.10843373493975905,10.399879518072291,9
usage téléphonie,dangereux téléphonie,0.001146908560108435,0.11702127659574468,10.392139479905437,11
dangereux téléphonie,usage téléphonie,0.001146908560108435,0.10185185185185185,10.392139479905437,11
blanc bijoux,souffrance bijoux,0.0009383797309978105,0.10714285714285714,10.37987012987013,9
détacher art & crafts,valeur art & crafts,0.0009383797309978105,0.10714285714285714,10.37987012987013,9
froid informatique,observer informatique,0.0009383797309978105,0.10714285714285714,10.37987012987013,9
presque art & crafts,but art & crafts,0.0008341153164424981,0.1038961038961039,10.37987012987013,8
précis chaussures,vif chaussures,0.0010426441455531226,0.11363636363636363,10.37987012987013,10
devant jouets & enfants,danger jouets & enfants,0.0009383797309978105,0.11250000000000002,10.37487980769231,9
colère téléphonie,mur téléphonie,0.0012511729746637473,0.10810810810810811,10.36864864864865,12
